Timestamp,Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection,hour,day_of_week,month,date,Location_encoded,Network Type_encoded,Carrier_encoded,Band_encoded,Network Congestion Level_encoded,Device Model_encoded,VoNR Enabled_encoded,Dropped Connection_encoded
2024-06-18 18:49:51.223134,Mumbai,-71.3,532.4,125.46,19.8,4.2,5G NSA,Pixel 7,Jio,n78,37,38.6,53,3,289.23,3,False,Medium,83.2,False,18,1,6,2024-06-18,4,1,3,4,2,3,0,0
2024-06-18 18:59:51.223132,Berlin,-85.7,762.76,69.71,4.6,0.56,4G,Galaxy S23,Verizon,n78,93,25.7,7,3,42.67,5,True,Low,39.5,False,18,1,6,2024-06-18,0,0,5,4,1,1,1,0
2024-06-18 19:09:51.223129,Delhi,-108.2,853.65,99.57,7.3,0.92,4G,Nord 4,Vi,n28,57,32.3,36,4,243.81,1,True,Low,41.7,True,19,1,6,2024-06-18,2,0,6,2,1,2,1,1
2024-06-18 19:19:51.223127,Tokyo,-84.2,254.99,65.95,10.5,1.31,4G,GT 7,Verizon,n41,64,40.6,13,2,489.98,4,False,Low,31.9,False,19,1,6,2024-06-18,7,0,5,3,1,0,0,0
2024-06-18 19:29:51.223124,Chennai,-100.7,469.79,37.53,3.1,1.3,5G SA,Pixel 7,Vi,n78,82,32.6,17,1,157.34,5,True,Medium,12.0,True,19,1,6,2024-06-18,1,2,6,4,2,3,1,1
2024-06-18 19:39:51.223121,San Francisco,-99.1,242.67,149.83,17.9,0.15,5G NSA,GT 7,Verizon,n41,63,27.3,4,4,375.55,5,True,High,90.5,True,19,1,6,2024-06-18,6,1,5,3,0,0,1,1
2024-06-18 19:49:51.223119,San Francisco,-77.2,945.31,96.0,2.9,3.69,4G,Pixel 7,AT&T,n260,30,30.1,35,3,72.05,3,True,Medium,44.1,False,19,1,6,2024-06-18,6,0,0,1,2,3,1,0
2024-06-18 19:59:51.223116,Chennai,-82.6,887.42,95.44,14.5,4.25,5G NSA,Pixel 7,BSNL,n28,53,37.7,5,1,229.33,3,True,Medium,83.9,False,19,1,6,2024-06-18,1,1,2,2,2,3,1,0
2024-06-18 20:09:51.223113,Berlin,-64.5,882.29,69.87,2.8,0.94,5G SA,Galaxy S23,T-Mobile,n41,81,43.6,30,4,429.0,2,True,High,37.0,False,20,1,6,2024-06-18,0,2,4,3,0,1,1,0
2024-06-18 20:19:51.223108,New York,-86.3,473.27,128.97,5.6,1.71,5G SA,GT 7,Verizon,n41,21,21.0,8,0,193.71,2,True,Medium,76.6,True,20,1,6,2024-06-18,5,2,5,3,2,0,1,1
2024-06-18 20:29:51.223106,Delhi,-69.3,625.53,136.42,8.3,4.78,5G SA,GT 7,Airtel,n78,59,33.2,8,4,342.99,5,True,High,49.1,False,20,1,6,2024-06-18,2,2,1,4,0,0,1,0
2024-06-18 20:39:51.223103,Kolkata,-90.0,324.6,23.19,10.0,4.1,5G SA,Nord 4,Vi,n78,24,21.0,37,2,11.88,3,True,Low,16.8,True,20,1,6,2024-06-18,3,2,6,4,1,2,1,1
2024-06-18 20:49:51.223100,Chennai,-95.9,288.63,137.62,16.6,0.61,5G NSA,Nord 4,Airtel,n78,13,32.3,22,3,357.98,2,False,High,61.6,True,20,1,6,2024-06-18,1,1,1,4,0,2,0,1
2024-06-18 20:59:51.223098,New York,-67.1,204.17,46.43,4.9,1.07,5G SA,iPhone 14,T-Mobile,n78,71,24.8,10,0,351.94,3,False,High,60.2,True,20,1,6,2024-06-18,5,2,4,4,0,4,0,1
2024-06-18 21:09:51.223095,San Francisco,-98.3,203.87,30.34,11.4,0.26,5G SA,Nord 4,AT&T,n78,33,38.2,48,1,48.22,1,False,Low,76.3,True,21,1,6,2024-06-18,6,2,0,4,1,2,0,1
2024-06-18 21:19:51.223093,New York,-97.1,934.85,99.86,9.6,3.22,5G SA,Pixel 7,T-Mobile,n78,58,43.2,6,0,151.95,4,True,High,29.0,True,21,1,6,2024-06-18,5,2,4,4,0,3,1,1
2024-06-18 21:29:51.223090,Tokyo,-78.8,950.64,141.16,13.2,0.8,5G SA,GT 7,Verizon,n78,19,26.1,50,3,498.51,4,True,Low,89.7,True,21,1,6,2024-06-18,7,2,5,4,1,0,1,1
2024-06-18 21:39:51.223087,Chennai,-108.3,934.49,55.31,4.6,1.06,4G,Nord 4,Airtel,n28,22,30.6,34,4,275.58,2,True,Low,20.9,True,21,1,6,2024-06-18,1,0,1,2,1,2,1,1
2024-06-18 21:49:51.223085,Mumbai,-80.6,643.67,41.53,8.8,3.1,4G,Nord 4,Vi,n258,55,43.1,24,4,141.7,5,True,High,13.6,False,21,1,6,2024-06-18,4,0,6,0,0,2,1,0
2024-06-18 21:59:51.223082,Chennai,-97.7,115.03,41.71,16.5,1.96,4G,iPhone 14,Airtel,n78,69,36.3,58,4,330.26,2,True,High,26.3,True,21,1,6,2024-06-18,1,0,1,4,0,4,1,1
2024-06-18 22:09:51.223080,Mumbai,-66.1,527.89,114.23,17.5,0.45,4G,Galaxy S23,BSNL,n78,21,24.6,4,4,57.76,4,False,Low,10.8,False,22,1,6,2024-06-18,4,0,2,4,1,1,0,0
2024-06-18 22:19:51.223077,Mumbai,-86.5,541.93,30.06,6.8,0.15,5G SA,Pixel 7,Vi,n258,91,20.2,12,4,184.94,2,True,Low,77.8,True,22,1,6,2024-06-18,4,2,6,0,1,3,1,1
2024-06-18 22:29:51.223074,San Francisco,-78.7,223.06,22.26,3.2,2.92,5G SA,Pixel 7,T-Mobile,n260,26,23.7,25,1,430.67,4,True,Low,40.6,False,22,1,6,2024-06-18,6,2,4,1,1,3,1,0
2024-06-18 22:39:51.223072,San Francisco,-93.6,841.53,110.49,18.0,0.45,5G SA,Galaxy S23,Verizon,n41,76,20.4,24,1,276.59,1,False,Low,57.9,False,22,1,6,2024-06-18,6,2,5,3,1,1,0,0
2024-06-18 22:49:51.223069,New York,-103.1,997.56,89.81,7.4,3.3,4G,Pixel 7,AT&T,n260,62,28.4,20,2,415.33,2,False,Medium,85.5,False,22,1,6,2024-06-18,5,0,0,1,2,3,0,0
2024-06-18 22:59:51.223067,New York,-76.0,796.02,81.53,7.2,2.43,4G,Pixel 7,T-Mobile,n41,71,20.7,46,0,253.74,3,False,Medium,58.8,True,22,1,6,2024-06-18,5,0,4,3,2,3,0,1
2024-06-18 23:09:51.223064,Kolkata,-105.8,835.1,40.69,17.8,4.12,5G SA,Pixel 7,Vi,n258,60,27.7,29,4,177.68,1,False,Low,71.0,False,23,1,6,2024-06-18,3,2,6,0,1,3,0,0
2024-06-18 23:19:51.223061,Tokyo,-89.2,783.68,34.82,14.2,2.18,4G,iPhone 14,AT&T,n41,85,30.8,57,1,45.84,2,False,High,22.6,True,23,1,6,2024-06-18,7,0,0,3,0,4,0,1
2024-06-18 23:29:51.223059,Delhi,-81.3,511.83,64.89,9.5,3.75,5G NSA,Galaxy S23,Airtel,n28,81,21.4,53,0,133.61,4,True,Low,45.8,True,23,1,6,2024-06-18,2,1,1,2,1,1,1,1
2024-06-18 23:39:51.223056,Tokyo,-84.4,810.66,101.35,7.6,3.16,5G NSA,iPhone 14,T-Mobile,n260,58,44.8,22,0,274.71,2,True,Medium,68.1,False,23,1,6,2024-06-18,7,1,4,1,2,4,1,0
2024-06-18 23:49:51.223053,Chennai,-60.9,201.89,130.23,7.0,2.26,5G NSA,GT 7,Jio,n78,73,39.5,41,2,292.02,2,False,Medium,33.8,False,23,1,6,2024-06-18,1,1,3,4,2,0,0,0
2024-06-18 23:59:51.223051,Mumbai,-84.4,974.26,65.38,5.3,0.87,5G SA,Nord 4,Airtel,n28,97,35.4,58,1,325.24,5,True,Medium,23.7,True,23,1,6,2024-06-18,4,2,1,2,2,2,1,1
2024-06-19 00:09:51.223048,Mumbai,-61.6,653.71,109.28,11.7,3.31,5G NSA,GT 7,BSNL,n78,96,23.6,44,3,473.88,4,False,High,44.9,True,0,2,6,2024-06-19,4,1,2,4,0,0,0,1
2024-06-19 00:19:51.223046,Mumbai,-81.9,330.59,53.52,15.4,4.63,5G SA,Galaxy S23,Airtel,n78,79,20.4,23,2,336.75,3,False,Medium,96.2,True,0,2,6,2024-06-19,4,2,1,4,2,1,0,1
2024-06-19 00:29:51.223043,San Francisco,-97.1,521.66,63.05,9.8,3.18,5G SA,iPhone 14,T-Mobile,n78,81,29.7,36,0,352.32,4,True,Low,42.6,False,0,2,6,2024-06-19,6,2,4,4,1,4,1,0
2024-06-19 00:39:51.223040,Delhi,-70.5,721.31,141.95,3.2,2.79,4G,Nord 4,Vi,n78,99,42.1,14,1,281.46,5,True,High,77.4,False,0,2,6,2024-06-19,2,0,6,4,0,2,1,0
2024-06-19 00:49:51.223038,New York,-70.5,294.31,86.36,18.2,3.47,5G SA,GT 7,AT&T,n78,48,42.4,17,4,498.03,4,False,Medium,31.9,False,0,2,6,2024-06-19,5,2,0,4,2,0,0,0
2024-06-19 00:59:51.223035,Delhi,-83.1,602.13,43.38,4.2,3.55,4G,Pixel 7,Jio,n28,58,41.7,40,1,174.11,1,True,High,63.2,False,0,2,6,2024-06-19,2,0,3,2,0,3,1,0
2024-06-19 01:09:51.223033,Delhi,-102.8,367.29,94.57,15.2,0.2,5G SA,Nord 4,BSNL,n258,66,37.3,24,2,445.44,5,True,Medium,72.9,False,1,2,6,2024-06-19,2,2,2,0,2,2,1,0
2024-06-19 01:19:51.223030,Delhi,-94.6,170.69,130.42,1.0,0.6,4G,Pixel 7,Vi,n78,95,40.4,19,4,375.96,2,True,High,83.3,True,1,2,6,2024-06-19,2,0,6,4,0,3,1,1
2024-06-19 01:29:51.223027,Kolkata,-67.3,285.13,129.21,3.9,3.31,5G NSA,iPhone 14,Jio,n258,90,39.2,52,1,463.92,2,True,Low,96.9,True,1,2,6,2024-06-19,3,1,3,0,1,4,1,1
2024-06-19 01:39:51.223025,Kolkata,-70.2,575.03,43.46,3.1,1.16,5G SA,iPhone 14,Airtel,n78,23,38.7,27,0,355.03,5,True,Low,27.3,False,1,2,6,2024-06-19,3,2,1,4,1,4,1,0
2024-06-19 01:49:51.223022,San Francisco,-104.8,492.84,145.85,12.6,1.75,5G SA,Galaxy S23,AT&T,n78,19,39.3,46,2,130.42,2,True,High,74.9,True,1,2,6,2024-06-19,6,2,0,4,0,1,1,1
2024-06-19 01:59:51.223020,Tokyo,-75.4,873.49,93.41,8.2,1.62,4G,iPhone 14,T-Mobile,n41,20,36.1,23,4,125.58,1,True,Medium,72.0,False,1,2,6,2024-06-19,7,0,4,3,2,4,1,0
2024-06-19 02:09:51.223017,Berlin,-70.9,933.79,111.67,17.8,3.07,5G NSA,Galaxy S23,Verizon,n41,14,27.7,33,0,95.75,1,False,Low,24.2,False,2,2,6,2024-06-19,0,1,5,3,1,1,0,0
2024-06-19 02:19:51.223014,Tokyo,-90.6,729.87,84.34,11.2,0.94,4G,GT 7,Verizon,n78,83,36.2,40,4,194.69,2,False,Medium,35.2,False,2,2,6,2024-06-19,7,0,5,4,2,0,0,0
2024-06-19 02:29:51.223012,Berlin,-77.2,691.88,40.05,9.2,1.7,4G,Galaxy S23,Verizon,n78,83,31.0,31,0,390.76,3,True,High,21.3,True,2,2,6,2024-06-19,0,0,5,4,0,1,1,1
2024-06-19 02:39:51.223009,Berlin,-90.1,895.42,20.64,19.0,1.03,4G,Pixel 7,T-Mobile,n260,79,25.0,47,2,26.46,3,True,Low,11.6,False,2,2,6,2024-06-19,0,0,4,1,1,3,1,0
2024-06-19 02:49:51.223007,Chennai,-82.1,170.01,70.4,12.4,2.59,5G NSA,Nord 4,Jio,n78,71,25.7,37,0,342.59,4,False,Medium,64.2,True,2,2,6,2024-06-19,1,1,3,4,2,2,0,1
2024-06-19 02:59:51.223004,Berlin,-88.7,933.62,126.43,8.4,2.58,5G NSA,Pixel 7,AT&T,n41,12,20.9,53,4,460.75,1,False,High,74.3,True,2,2,6,2024-06-19,0,1,0,3,0,3,0,1
2024-06-19 03:09:51.223001,New York,-82.9,359.54,34.17,8.4,0.37,4G,Pixel 7,T-Mobile,n78,43,34.4,43,3,372.0,3,True,High,82.5,True,3,2,6,2024-06-19,5,0,4,4,0,3,1,1
2024-06-19 03:19:51.222999,Delhi,-107.6,562.4,91.08,18.9,3.7,5G NSA,Nord 4,BSNL,n258,24,41.9,24,1,179.69,3,True,Medium,99.6,False,3,2,6,2024-06-19,2,1,2,0,2,2,1,0
2024-06-19 03:29:51.222996,Chennai,-64.5,599.21,63.77,6.6,2.08,5G NSA,Galaxy S23,Jio,n258,84,26.8,47,0,490.7,4,True,Low,16.4,False,3,2,6,2024-06-19,1,1,3,0,1,1,1,0
2024-06-19 03:39:51.222994,Berlin,-73.7,658.19,145.67,12.4,0.15,5G NSA,Galaxy S23,T-Mobile,n78,76,25.0,20,1,20.69,3,True,Medium,57.2,True,3,2,6,2024-06-19,0,1,4,4,2,1,1,1
2024-06-19 03:49:51.222991,Tokyo,-83.7,488.48,84.46,3.7,3.41,4G,Galaxy S23,AT&T,n78,11,28.7,47,3,136.33,4,True,Low,92.6,True,3,2,6,2024-06-19,7,0,0,4,1,1,1,1
2024-06-19 03:59:51.222988,Kolkata,-91.2,553.43,71.66,18.5,2.48,4G,Nord 4,Airtel,n258,69,38.2,29,2,81.71,2,False,High,69.9,False,3,2,6,2024-06-19,3,0,1,0,0,2,0,0
2024-06-19 04:09:51.222986,Delhi,-75.6,619.46,129.37,17.8,4.79,4G,Pixel 7,Vi,n258,29,28.0,47,2,82.32,2,True,Low,58.7,True,4,2,6,2024-06-19,2,0,6,0,1,3,1,1
2024-06-19 04:19:51.222983,Delhi,-64.1,958.24,108.47,14.9,2.65,5G NSA,GT 7,Airtel,n258,71,40.5,25,1,379.68,1,False,High,20.4,True,4,2,6,2024-06-19,2,1,1,0,0,0,0,1
2024-06-19 04:29:51.222981,New York,-60.4,775.42,52.61,1.2,0.29,5G SA,Nord 4,T-Mobile,n260,53,37.5,57,1,175.6,4,False,High,58.4,False,4,2,6,2024-06-19,5,2,4,1,0,2,0,0
2024-06-19 04:39:51.222978,San Francisco,-94.9,418.92,95.28,8.5,3.68,5G SA,GT 7,Verizon,n260,21,29.5,4,3,355.3,4,True,Medium,38.4,False,4,2,6,2024-06-19,6,2,5,1,2,0,1,0
2024-06-19 04:49:51.222975,Chennai,-91.7,738.98,42.43,5.8,1.33,5G SA,GT 7,Vi,n28,52,37.2,50,2,266.89,1,False,Medium,32.8,True,4,2,6,2024-06-19,1,2,6,2,2,0,0,1
2024-06-19 04:59:51.222973,Kolkata,-68.3,746.44,149.02,17.0,3.3,5G NSA,Nord 4,Airtel,n258,36,29.7,45,3,320.81,2,False,High,65.4,True,4,2,6,2024-06-19,3,1,1,0,0,2,0,1
2024-06-19 05:09:51.222970,Berlin,-60.8,561.26,134.4,17.5,1.7,4G,iPhone 14,Verizon,n78,44,20.6,3,4,313.22,3,True,Low,66.0,True,5,2,6,2024-06-19,0,0,5,4,1,4,1,1
2024-06-19 05:19:51.222968,Tokyo,-100.0,256.06,32.31,11.2,2.54,5G NSA,iPhone 14,T-Mobile,n41,41,42.4,36,3,223.7,3,True,Medium,12.7,True,5,2,6,2024-06-19,7,1,4,3,2,4,1,1
2024-06-19 05:29:51.222965,Tokyo,-65.6,459.97,115.16,13.6,1.97,5G NSA,iPhone 14,AT&T,n78,20,39.8,31,4,58.05,3,True,Medium,75.1,False,5,2,6,2024-06-19,7,1,0,4,2,4,1,0
2024-06-19 05:39:51.222962,Chennai,-103.0,415.02,66.37,13.9,2.98,5G NSA,Nord 4,Jio,n78,57,43.7,7,4,114.28,3,True,Medium,59.2,True,5,2,6,2024-06-19,1,1,3,4,2,2,1,1
2024-06-19 05:49:51.222960,Delhi,-64.8,789.83,93.84,13.1,1.34,4G,Pixel 7,BSNL,n28,33,20.5,42,3,462.61,5,True,High,15.8,True,5,2,6,2024-06-19,2,0,2,2,0,3,1,1
2024-06-19 05:59:51.222957,Chennai,-78.0,873.24,102.01,15.9,4.75,5G NSA,GT 7,Airtel,n258,42,40.1,30,0,61.27,3,True,High,47.4,False,5,2,6,2024-06-19,1,1,1,0,0,0,1,0
2024-06-19 06:09:51.222954,Berlin,-69.4,196.91,63.93,1.7,2.12,5G NSA,Pixel 7,T-Mobile,n78,71,31.6,2,0,238.96,5,False,Low,36.2,True,6,2,6,2024-06-19,0,1,4,4,1,3,0,1
2024-06-19 06:19:51.222952,Tokyo,-72.2,781.6,147.91,7.7,4.89,4G,Pixel 7,Verizon,n41,14,24.0,47,2,425.16,1,True,Medium,95.0,True,6,2,6,2024-06-19,7,0,5,3,2,3,1,1
2024-06-19 06:29:51.222949,Kolkata,-105.2,748.36,45.43,12.0,1.66,5G NSA,Pixel 7,Vi,n258,46,24.1,13,1,349.39,3,False,Medium,74.7,True,6,2,6,2024-06-19,3,1,6,0,2,3,0,1
2024-06-19 06:39:51.222946,Berlin,-83.0,299.34,82.12,10.8,0.55,4G,Galaxy S23,AT&T,n260,36,42.5,41,4,246.19,1,True,Low,47.7,False,6,2,6,2024-06-19,0,0,0,1,1,1,1,0
2024-06-19 06:49:51.222944,Kolkata,-81.4,968.38,107.17,11.6,3.54,5G NSA,iPhone 14,Airtel,n258,53,37.6,58,1,485.76,1,True,High,21.7,False,6,2,6,2024-06-19,3,1,1,0,0,4,1,0
2024-06-19 06:59:51.222941,San Francisco,-71.3,941.02,100.59,5.1,4.89,4G,Pixel 7,AT&T,n41,61,28.0,15,2,201.08,1,True,Medium,92.4,False,6,2,6,2024-06-19,6,0,0,3,2,3,1,0
2024-06-19 07:09:51.222939,Berlin,-77.5,679.0,76.31,14.1,0.21,5G NSA,Pixel 7,Verizon,n41,76,40.2,27,0,70.68,4,True,High,85.2,True,7,2,6,2024-06-19,0,1,5,3,0,3,1,1
2024-06-19 07:19:51.222936,Berlin,-102.6,924.12,143.09,11.4,2.45,5G SA,Nord 4,AT&T,n41,92,41.5,37,4,202.83,5,False,Medium,37.8,True,7,2,6,2024-06-19,0,2,0,3,2,2,0,1
2024-06-19 07:29:51.222933,Delhi,-89.5,769.16,147.12,18.1,1.33,5G NSA,GT 7,BSNL,n78,69,35.4,37,3,392.68,1,False,Low,26.2,True,7,2,6,2024-06-19,2,1,2,4,1,0,0,1
2024-06-19 07:39:51.222931,San Francisco,-77.6,413.75,89.8,6.9,2.56,5G NSA,GT 7,T-Mobile,n78,30,35.2,11,1,498.63,5,True,Medium,34.6,False,7,2,6,2024-06-19,6,1,4,4,2,0,1,0
2024-06-19 07:49:51.222928,Berlin,-67.7,181.58,68.04,9.2,3.27,4G,GT 7,Verizon,n41,91,37.5,50,2,138.62,1,True,Medium,63.5,False,7,2,6,2024-06-19,0,0,5,3,2,0,1,0
2024-06-19 07:59:51.222926,Tokyo,-67.2,496.91,53.07,18.9,1.01,4G,Galaxy S23,AT&T,n260,60,38.0,24,3,65.44,1,True,Low,38.0,False,7,2,6,2024-06-19,7,0,0,1,1,1,1,0
2024-06-19 08:09:51.222923,Berlin,-88.0,428.65,84.95,14.5,4.31,5G SA,GT 7,Verizon,n41,34,27.2,16,2,253.86,2,True,Low,27.8,False,8,2,6,2024-06-19,0,2,5,3,1,0,1,0
2024-06-19 08:19:51.222920,Tokyo,-96.4,594.15,105.36,10.7,0.77,5G SA,Galaxy S23,AT&T,n78,48,24.2,27,3,22.51,1,False,Medium,25.2,True,8,2,6,2024-06-19,7,2,0,4,2,1,0,1
2024-06-19 08:29:51.222918,Berlin,-77.8,481.28,93.12,15.2,4.59,5G NSA,GT 7,AT&T,n41,75,38.1,9,1,440.68,5,True,Medium,11.3,True,8,2,6,2024-06-19,0,1,0,3,2,0,1,1
2024-06-19 08:39:51.222915,Mumbai,-82.1,641.78,141.55,9.7,4.09,5G SA,iPhone 14,BSNL,n78,38,37.7,59,2,290.43,2,False,High,16.6,False,8,2,6,2024-06-19,4,2,2,4,0,4,0,0
2024-06-19 08:49:51.222912,Kolkata,-63.8,619.68,49.77,11.4,4.85,5G NSA,GT 7,Airtel,n28,10,43.5,30,0,156.74,3,True,High,43.2,False,8,2,6,2024-06-19,3,1,1,2,0,0,1,0
2024-06-19 08:59:51.222910,San Francisco,-71.1,618.51,46.5,3.1,2.18,4G,Pixel 7,T-Mobile,n260,15,37.8,5,1,405.64,1,True,High,57.4,True,8,2,6,2024-06-19,6,0,4,1,0,3,1,1
2024-06-19 09:09:51.222907,Delhi,-80.7,108.15,132.67,7.5,2.57,5G SA,GT 7,Airtel,n258,30,24.6,52,0,75.19,4,False,Medium,85.6,False,9,2,6,2024-06-19,2,2,1,0,2,0,0,0
2024-06-19 09:19:51.222905,Kolkata,-106.2,192.37,25.84,4.5,3.05,5G NSA,Nord 4,BSNL,n258,28,22.2,10,2,210.71,2,True,High,10.1,True,9,2,6,2024-06-19,3,1,2,0,0,2,1,1
2024-06-19 09:29:51.222902,Chennai,-74.2,692.64,63.17,2.0,4.59,5G SA,Pixel 7,Vi,n28,99,35.5,9,1,68.67,1,True,Low,94.8,True,9,2,6,2024-06-19,1,2,6,2,1,3,1,1
2024-06-19 09:39:51.222899,Berlin,-94.1,257.0,47.41,11.3,2.3,5G SA,Nord 4,AT&T,n260,78,37.6,41,1,267.29,1,False,High,85.0,False,9,2,6,2024-06-19,0,2,0,1,0,2,0,0
2024-06-19 09:49:51.222897,San Francisco,-107.0,766.49,106.07,11.4,0.64,5G NSA,iPhone 14,AT&T,n78,63,42.7,17,2,442.83,1,False,Low,58.1,True,9,2,6,2024-06-19,6,1,0,4,1,4,0,1
2024-06-19 09:59:51.222894,Berlin,-102.2,158.39,102.82,12.6,0.35,5G NSA,Galaxy S23,T-Mobile,n260,56,41.1,34,3,44.08,4,False,Low,35.3,False,9,2,6,2024-06-19,0,1,4,1,1,1,0,0
2024-06-19 10:09:51.222892,Mumbai,-76.7,717.1,33.76,4.8,2.87,5G SA,Pixel 7,Airtel,n258,48,31.1,44,3,139.28,2,False,Medium,47.8,True,10,2,6,2024-06-19,4,2,1,0,2,3,0,1
2024-06-19 10:19:51.222889,Tokyo,-84.3,892.68,42.56,17.7,2.77,4G,Nord 4,Verizon,n41,31,44.3,5,3,12.31,2,False,Low,86.6,True,10,2,6,2024-06-19,7,0,5,3,1,2,0,1
2024-06-19 10:29:51.222884,San Francisco,-67.1,128.63,50.47,18.0,1.45,5G SA,iPhone 14,T-Mobile,n78,95,36.2,17,1,184.84,5,True,High,74.3,True,10,2,6,2024-06-19,6,2,4,4,0,4,1,1
2024-06-19 10:39:51.222881,Mumbai,-83.9,869.24,54.1,8.4,2.04,4G,iPhone 14,BSNL,n28,44,38.1,10,2,202.19,3,True,Medium,49.2,True,10,2,6,2024-06-19,4,0,2,2,2,4,1,1
2024-06-19 10:49:51.222878,Chennai,-72.9,296.59,34.7,6.6,3.62,4G,Pixel 7,Jio,n78,99,32.4,27,0,309.36,3,True,Low,84.2,True,10,2,6,2024-06-19,1,0,3,4,1,3,1,1
2024-06-19 10:59:51.222876,Mumbai,-106.5,205.53,99.83,5.8,3.17,4G,Galaxy S23,Jio,n258,12,40.5,25,4,17.43,2,True,High,11.0,True,10,2,6,2024-06-19,4,0,3,0,0,1,1,1
2024-06-19 11:09:51.222873,Delhi,-92.1,985.94,139.93,13.6,1.09,5G NSA,Nord 4,Vi,n78,45,35.6,55,0,146.61,3,False,Low,65.0,False,11,2,6,2024-06-19,2,1,6,4,1,2,0,0
2024-06-19 11:19:51.222870,Delhi,-101.5,923.56,101.05,16.0,3.67,4G,Pixel 7,Jio,n28,10,37.1,52,3,283.68,2,False,Low,11.7,True,11,2,6,2024-06-19,2,0,3,2,1,3,0,1
2024-06-19 11:29:51.222868,New York,-109.5,858.73,105.72,17.0,0.93,5G SA,iPhone 14,T-Mobile,n78,37,20.9,17,0,485.07,2,False,Low,79.3,True,11,2,6,2024-06-19,5,2,4,4,1,4,0,1
2024-06-19 11:39:51.222831,Chennai,-79.7,715.29,44.84,16.9,4.26,5G NSA,iPhone 14,Vi,n258,39,35.9,29,0,92.6,5,False,Low,15.1,True,11,2,6,2024-06-19,1,1,6,0,1,4,0,1
2024-06-19 11:49:51.222828,San Francisco,-108.9,175.33,81.51,2.4,3.0,5G NSA,GT 7,T-Mobile,n78,62,31.8,41,4,217.9,3,True,Low,92.0,True,11,2,6,2024-06-19,6,1,4,4,1,0,1,1
2024-06-19 11:59:51.222826,San Francisco,-82.8,715.92,93.94,2.3,0.36,4G,Pixel 7,AT&T,n41,50,42.8,7,4,397.86,4,True,High,44.0,False,11,2,6,2024-06-19,6,0,0,3,0,3,1,0
2024-06-19 12:09:51.222823,New York,-91.0,249.82,75.0,16.0,0.1,4G,Nord 4,AT&T,n41,59,20.6,17,0,358.61,4,True,High,15.6,True,12,2,6,2024-06-19,5,0,0,3,0,2,1,1
2024-06-19 12:19:51.222821,Berlin,-85.1,706.9,80.42,14.9,1.8,5G SA,Galaxy S23,AT&T,n260,13,29.5,46,3,56.51,1,False,High,52.3,True,12,2,6,2024-06-19,0,2,0,1,0,1,0,1
2024-06-19 12:29:51.222818,Kolkata,-102.5,354.4,136.73,7.7,3.03,4G,GT 7,Jio,n258,83,31.2,34,3,42.23,1,False,Medium,35.9,False,12,2,6,2024-06-19,3,0,3,0,2,0,0,0
2024-06-19 12:39:51.222816,Chennai,-65.4,139.06,123.26,16.9,0.33,5G SA,GT 7,Vi,n28,90,37.6,36,0,321.27,1,False,Low,85.4,False,12,2,6,2024-06-19,1,2,6,2,1,0,0,0
2024-06-19 12:49:51.222813,San Francisco,-69.1,454.4,64.03,14.9,3.36,4G,iPhone 14,AT&T,n260,38,33.0,47,4,141.68,2,False,Medium,27.6,True,12,2,6,2024-06-19,6,0,0,1,2,4,0,1
2024-06-19 12:59:51.222810,Berlin,-87.3,820.73,127.65,6.9,3.7,5G NSA,Galaxy S23,AT&T,n78,74,25.3,22,3,215.15,5,True,High,64.1,True,12,2,6,2024-06-19,0,1,0,4,0,1,1,1
2024-06-19 13:09:51.222808,Tokyo,-74.6,882.82,115.64,3.8,2.32,5G SA,iPhone 14,T-Mobile,n260,34,43.3,10,4,414.64,3,True,Medium,52.6,True,13,2,6,2024-06-19,7,2,4,1,2,4,1,1
2024-06-19 13:19:51.222805,San Francisco,-76.1,812.07,116.59,1.1,2.96,5G NSA,GT 7,AT&T,n260,28,39.1,5,3,232.03,2,True,Medium,87.0,False,13,2,6,2024-06-19,6,1,0,1,2,0,1,0
2024-06-19 13:29:51.222803,Chennai,-92.7,707.36,80.03,4.0,0.79,5G SA,Pixel 7,BSNL,n258,56,38.0,27,4,439.93,4,False,High,43.5,False,13,2,6,2024-06-19,1,2,2,0,0,3,0,0
2024-06-19 13:39:51.222800,Berlin,-99.3,351.33,35.84,8.4,2.18,5G NSA,Pixel 7,Verizon,n260,74,27.0,48,3,352.42,1,False,High,72.1,True,13,2,6,2024-06-19,0,1,5,1,0,3,0,1
2024-06-19 13:49:51.222797,New York,-74.5,507.17,121.79,13.5,2.74,5G SA,Galaxy S23,T-Mobile,n260,92,22.1,3,1,267.53,1,True,High,58.8,True,13,2,6,2024-06-19,5,2,4,1,0,1,1,1
2024-06-19 13:59:51.222795,Tokyo,-62.7,148.75,62.49,19.7,0.34,5G NSA,Galaxy S23,AT&T,n41,36,27.9,43,1,80.94,3,False,Low,41.9,True,13,2,6,2024-06-19,7,1,0,3,1,1,0,1
